material_id,formula_pretty,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap,is_gap_direct,density,volume,nsites,theoretical,deprecated,elements,num_elements,crystal_system,spacegroup_number,spacegroup_symbol,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma
mp-6635,Ba2CaReO6,-7.713477629000001,-2.915534629249999,0.00018100900000000001,0.0,False,6.517981414415694,152.0769221195082,10,False,False,"Ba,Ca,O,Re",4,Cubic,225,Fm-3m,5.991369497108988,5.991369497108988,5.991369497108988,60.00000000000001,60.00000000000001,60.00000000000001
mp-1520564,Ba2CaSeO6,-6.452516751,-2.549794024234375,0.0,2.01,True,5.6629405886883,143.5908969776417,10,True,False,"Ba,Ca,O,Se",4,Cubic,225,Fm-3m,5.87778868847181,5.87778868847181,5.87778868847181,60.00000000000001,60.00000000000001,60.00000000000001
mp-550685,Ba2CaTeO6,-6.6543824659999995,-2.786920297666666,0.0,2.9976000000000003,True,5.804636318956966,154.00023183896883,10,False,False,"Ba,Ca,O,Te",4,Cubic,225,Fm-3m,6.016521285315793,6.016521285315793,6.016521285315793,60.00000000000001,60.00000000000001,60.00000000000001
mp-557448,Ba2CaUO6,-8.232708689999999,-3.550436109999999,0.0,2.1948,False,6.39047624557279,337.1538572711704,20,False,False,"Ba,Ca,O,U",4,Monoclinic,14,P2_1/c,6.191401,6.227731,10.720074101989454,54.65312030907372,90.0,90.0
mp-18977,Ba2CaWO6,-7.878640952,-3.02969635,0.0030402209999990004,3.183,False,6.377210092501664,154.81755213407968,10,False,False,"Ba,Ca,O,W",4,Cubic,225,Fm-3m,6.027146271809902,6.027146271809902,6.027146271809902,60.00000000000001,60.00000000000001,60.00000000000001
mp-19098,Ba2CaWO6,-7.8816811730000005,-3.032736570999999,0.0,3.2912,False,6.377787410591273,154.80353803049138,10,False,False,"Ba,Ca,O,W",4,Monoclinic,12,C2/m,6.046637226098983,6.027407403730396,6.027407596174412,59.909270992083194,59.82072980707997,59.82073993172755
mp-19182,Ba2CaWO6,-7.879153675,-3.030209073,0.0025274979999990003,3.1866,False,6.373690480453075,154.90304384778858,10,False,False,"Ba,Ca,O,W",4,Tetragonal,87,I4/m,6.030353846196589,6.030353846196589,6.030353846196589,120.06888471731281,120.06888471731281,89.88072952119425
mp-1207118,Ba2CdMoO6,-7.002457366,-2.469319745,0.0,2.5376000000000003,False,6.318198368159635,152.17224725980637,10,True,False,"Ba,Cd,Mo,O",4,Cubic,225,Fm-3m,5.992621076111687,5.992621076111687,5.992621076111687,60.00000000000001,60.00000000000001,60.00000000000001
mp-1206134,Ba2CdOsO6,-6.794456515,-2.223147162,0.0,0.0,False,7.423540219656888,150.60559245646297,10,True,False,"Ba,Cd,O,Os",4,Cubic,225,Fm-3m,5.971984871809539,5.971984871809539,5.971984871809539,60.00000000000001,60.00000000000001,60.00000000000001
mp-551702,Ba2CdReO6,-7.155683863,-2.46229983225,0.0006177507857090001,0.0,False,7.349226321673464,151.21949925033945,10,False,False,"Ba,Cd,O,Re",4,Cubic,225,Fm-3m,5.980088315521937,5.980088315521937,5.980088315521937,60.00000000000001,60.00000000000001,60.00000000000001
mp-1228427,Ba2CeBiO6,-7.229984915,-2.894714906,0.017473926333333,0.0,False,6.879544527737553,347.4554673326278,20,True,False,"Ba,Bi,Ce,O",4,Monoclinic,14,P2_1/c,6.276630005678924,6.261836,8.840380009834927,90.0,90.00513992811169,90.0
mp-1519364,Ba2CeBiO6,-7.199327429,-2.86405742,0.048131412333333005,0.0,False,6.77259237450257,176.47122599019832,10,True,False,"Ba,Bi,Ce,O",4,Cubic,225,Fm-3m,6.295974594571879,6.295974594571879,6.295974594571879,60.00000000000001,60.00000000000001,60.00000000000001
mp-1519270,Ba2CeCrO6,-7.940185837,-3.028614512,0.07645442831251001,0.0,False,6.233517220473483,149.9136175317249,10,True,False,"Ba,Ce,Cr,O",4,Cubic,225,Fm-3m,5.962824501449167,5.962824501449167,5.962824501449167,60.00000000000001,60.00000000000001,60.00000000000001
mp-1518368,Ba2CeHfO6,-8.607437084,-3.6654516029999993,0.022824099000002002,2.2198,False,7.007365395148178,163.33345195564382,10,True,False,"Ba,Ce,Hf,O",4,Cubic,225,Fm-3m,6.135689581027228,6.135689581027228,6.135689581027228,60.00000000000001,60.00000000000001,60.00000000000001
mp-1079632,Ba2CeNbO6,-8.331966038000001,-3.375568956,0.008726700999993,0.0,False,6.180047217996893,162.20300578187766,10,False,False,"Ba,Ce,Nb,O",4,Monoclinic,12,C2/m,6.103442670656046,6.103442670656046,6.164496302656528,59.911629733303464,59.911629733303464,60.03301319249952
mp-1228422,Ba2CeNbO6,-8.322647785000001,-3.366250702999999,0.018044953999995002,0.0,False,6.158877795373797,162.7605333208576,10,True,False,"Ba,Ce,Nb,O",4,Cubic,225,Fm-3m,6.128507200465869,6.128507200465869,6.128507200465869,60.00000000000001,60.00000000000001,60.00000000000001
mp-1205643,Ba2CePaO6,-8.541068808,-3.640372512,0.0,0.016199999999999,False,6.663255379752162,184.86334313045163,10,True,False,"Ba,Ce,O,Pa",4,Cubic,225,Fm-3m,6.394235100408649,6.394235100408649,6.394235100408649,60.00000000000001,60.00000000000001,60.00000000000001
mp-1228392,Ba2CePbO6,-7.191365368,-2.8738340829999993,0.0,2.3054,False,6.981437634787639,170.76873246930134,10,True,False,"Ba,Ce,O,Pb",4,Trigonal,148,R-3,6.2116604183149775,6.2116604183149775,6.211660395818254,60.337167802016346,60.337167802016346,60.337168823041274
mp-1516858,Ba2CePrO6,-7.652713186,-3.2268994621666662,0.10900434750000101,0.0,False,5.833191811907629,185.5125381794281,10,True,False,"Ba,Ce,O,Pr",4,Cubic,225,Fm-3m,6.40171135454827,6.40171135454827,6.40171135454827,59.99999999999999,59.99999999999999,59.99999999999999
mp-21879,Ba2CePtO6,-7.353921987,-2.800542076999999,0.0,1.420399999999999,False,7.597965773437191,154.26394370884378,10,False,False,"Ba,Ce,O,Pt",4,Cubic,225,Fm-3m,6.019953581631673,6.019953581631673,6.019953581631673,60.00000000000001,60.00000000000001,60.00000000000001
mp-1205973,Ba2CePuO6,-8.861322648,-3.441262821874998,0.025686502000009003,0.219199999999999,False,7.144839164841098,175.41599809894615,10,True,False,"Ba,Ce,O,Pu",4,Cubic,225,Fm-3m,6.283400355098344,6.283400355098344,6.283400355098344,59.99999999999999,59.99999999999999,59.99999999999999
mp-1521094,Ba2CeSnO6,-7.46291288,-3.1156891165,0.0,2.144399999999999,False,6.440040825251537,162.30800115493082,10,True,False,"Ba,Ce,O,Sn",4,Cubic,225,Fm-3m,6.122822118513672,6.122822118513672,6.122822118513672,60.00000000000001,60.00000000000001,60.00000000000001
mp-1078874,Ba2CeTaO6,-8.617054019,-3.484094686733333,0.0,0.0,False,7.063294363905758,162.61796913557265,10,False,False,"Ba,Ce,O,Ta",4,Monoclinic,12,C2/m,6.109274423499079,6.109274423499079,6.156463436380419,60.037523775672625,60.037523775672625,60.03865995707826
mp-1517324,Ba2CeVO6,-8.02569922,-3.171042035,0.078557424366682,0.0,False,6.190741400725244,150.66659251161354,10,True,False,"Ba,Ce,O,V",4,Cubic,225,Fm-3m,5.97279104425077,5.97279104425077,5.97279104425077,60.00000000000001,60.00000000000001,60.00000000000001
mp-1517711,Ba2CeWO6,-8.276184904,-3.034105302999999,0.086002601942315,0.0,False,7.180433725230898,160.63389862613013,10,True,False,"Ba,Ce,O,W",4,Cubic,225,Fm-3m,6.101698335801624,6.101698335801624,6.101698335801624,60.00000000000001,60.00000000000001,60.00000000000001
mp-1228386,Ba2CeZrO6,-8.383761070999999,-3.582724429999999,0.031814292000003006,2.3379,True,6.003791269421657,166.49955537419177,10,True,False,"Ba,Ce,O,Zr",4,Tetragonal,123,P4/mmm,4.359189,6.1802165051604785,6.1802165051604785,90.0,90.0,90.0
mp-1228396,Ba2CeZrO6,-8.381394318,-3.580357676999999,0.034181045000002006,2.5683,False,6.003700406710402,166.50207525359932,10,True,False,"Ba,Ce,O,Zr",4,Tetragonal,123,P4/mmm,4.349748,4.349748,8.800178,90.0,90.0,90.0
mp-1519247,Ba2CeZrO6,-8.391131402000001,-3.590094761,0.024443961000001003,2.2933,False,5.994797811836266,166.7493397265994,10,True,False,"Ba,Ce,O,Zr",4,Cubic,225,Fm-3m,6.178167903678296,6.178167903678296,6.178167903678296,60.00000000000001,60.00000000000001,60.00000000000001
mp-18967,Ba2CoMoO6,-7.613763792,-2.463285518,0.0,0.0,False,6.306065383062162,276.7660678753778,20,False,False,"Ba,Co,Mo,O",4,Cubic,225,Fm-3m,5.802049716901261,5.805115460626171,10.057977788288609,73.23331918517144,90.02110812782587,119.96271516737762
mp-561894,Ba2CoMoO6,-7.604548041000001,-2.454069767000001,0.009215750999985001,1.274,True,6.296939520696896,277.16717209981965,20,True,False,"Ba,Co,Mo,O",4,Tetragonal,139,I4/mmm,5.73464297956926,9.997354680303285,5.848629903680775,91.28313521068898,119.35313751665913,73.33532129947447
mp-1274542,Ba2CoWO6,-7.927125534000001,-2.565399248000001,0.010751375500013,1.8426999999999991,False,7.287421359034614,139.77699294262504,10,True,False,"Ba,Co,O,W",4,Tetragonal,139,I4/mmm,5.7564605601186045,5.861298041461123,5.8617783395835605,87.94667655128318,60.598301045321676,119.39824689563078
mp-22112,Ba2CoWO6,-7.9378769095,-2.5761506235000002,0.0,0.0,False,7.295238185384703,279.25444460810326,20,False,False,"Ba,Co,O,W",4,Cubic,225,Fm-3m,5.8159023343248295,10.088484843699225,5.817863564901896,73.39857837282732,119.92004598625168,106.62868707698054
mp-1519532,Ba2CrBiO6,-7.047183545999999,-2.340303777,0.089046483875008,0.039299999999999,True,7.17238211385707,146.23330524165553,10,True,False,"Ba,Bi,Cr,O",4,Cubic,225,Fm-3m,5.913624775289529,5.913624775289529,5.913624775289529,59.99999999999999,59.99999999999999,59.99999999999999
mp-1079901,Ba2CrMoO6,-8.062648444999999,-2.660207095999999,0.0,0.0,False,6.372916817232361,270.2477271734844,20,True,False,"Ba,Cr,Mo,O",4,Cubic,225,Fm-3m,5.810143686383237,8.005691004861854,5.810002974303628,90.00355658073192,89.99864024980218,90.0001005968862
mp-1521461,Ba2CrSnO6,-7.222270675999999,-2.503437152499999,0.100447547312494,0.0,False,6.522015353672154,137.8321835292371,10,True,False,"Ba,Cr,O,Sn",4,Cubic,225,Fm-3m,5.798137960323664,5.798137960323664,5.798137960323664,60.00000000000001,60.00000000000001,60.00000000000001
mp-1078741,Ba2CuOsO6,-6.997111845000001,-2.111882844,0.0,0.0,False,7.164414977040089,144.72702024370693,10,False,False,"Ba,Cu,O,Os",4,Tetragonal,87,I4/m,5.978748295406321,5.978748295406321,5.978748295406321,122.59115928361854,122.59115928361854,85.56767234270426
mp-10335,Ba2CuTeO6,-6.235991402,-2.159168554666666,0.0184028185,0.0,False,6.81517908227798,136.88339784072446,10,False,False,"Ba,Cu,O,Te",4,Tetragonal,87,I4/m,5.597165412156405,5.597276421382402,5.89571359232504,118.34855049614242,118.34793102752883,89.98263460009228
mp-560502,Ba2CuTeO6,-6.2543942205,-2.177571373166666,0.0,0.0,False,6.565717574702391,284.16844284305836,20,True,False,"Ba,Cu,O,Te",4,Monoclinic,12,C2/m,5.739972159669673,5.877245084551196,10.144301472712858,105.57575534528938,90.08192751160509,119.20053833787287
mp-505618,Ba2CuWO6,-7.503046353,-2.4447410720000002,0.039605294249994004,0.0,False,7.236261871794743,141.823721275345,10,False,False,"Ba,Cu,O,W",4,Tetragonal,87,I4/m,6.0013141161400645,6.0013141161400645,6.0013141161400645,124.2356638122282,124.2356638122282,82.80791539390569
mp-551613,Ba2CuWO6,-7.502765947,-2.444460666,0.039885700249994,0.0,False,7.255948844691283,141.4389225651285,10,False,False,"Ba,Cu,O,W",4,Tetragonal,139,I4/mmm,5.62792,5.9814470552836125,5.62792,61.936616762750845,90.0,118.06338323724916
mp-545659,Ba2DyBiO6,-7.028589381000001,-2.825176806166666,0.0026259049999990004,1.734999999999999,True,7.448969745278078,165.43726556391144,10,False,False,"Ba,Bi,Dy,O",4,Cubic,225,Fm-3m,6.161920824304057,6.161920824304057,6.161920824304057,60.00000000000001,60.00000000000001,60.00000000000001
mp-1046464,BaMn2TlO6,-6.8833328475,-1.653108480419541,0.370453244427055,0.0,False,5.467506509469142,332.6132720347173,20,True,False,"Ba,Mn,O,Tl",4,Triclinic,1,P1,3.722438,3.72240459102285,24.115360639389696,93.68749903175603,94.07239868203084,90.06760230271978
mp-1523372,BaMnNb2O6,-8.790722978000002,-2.693586343793105,0.20090272470689602,0.0,False,5.719147366868342,137.64617125102998,10,True,False,"Ba,Mn,Nb,O",4,Cubic,225,Fm-3m,5.795528481742645,5.795528481742645,5.795528481742645,60.00000000000001,60.00000000000001,60.00000000000001
mp-1182061,BaNaH6Ir,-4.236129533333333,-0.628337474319922,0.0,3.223099999999999,False,4.932893499378352,120.70774257359527,9,False,False,"Ba,H,Ir,Na",4,Cubic,216,F-43m,5.5473219948730215,5.5473219948730215,5.5473219948730215,60.00000000000001,60.00000000000001,60.00000000000001
mp-1519828,BaNb2CrO6,-8.860087406999998,-2.713847554999999,0.18064151349998703,0.0,False,5.751571522818333,136.02082842259372,10,True,False,"Ba,Cr,Nb,O",4,Cubic,225,Fm-3m,5.772626664887167,5.772626664887167,5.772626664887167,60.00000000000001,60.00000000000001,60.00000000000001
mp-2236112,BaNd(CoO3)2,-7.236151753,-2.17197956875,0.11243412350003001,0.0,False,6.873152552609467,119.69526877709507,10,True,False,"Ba,Co,Nd,O",4,Orthorhombic,47,Pmmm,3.808498,3.964184,7.928106,90.0,90.0,90.0
mp-555635,BaNd(CoO3)2,-7.258332985,-2.19416080075,0.090252891500029,0.0,False,6.9765962234799455,117.92051822661028,10,False,False,"Ba,Co,Nd,O",4,Tetragonal,123,P4/mmm,3.856199,3.856199,7.929951,90.0,90.0,90.0
mp-1227836,BaNd(FeO3)2,-7.729741787,-2.39824870475,0.065094845666665,0.0,False,6.517978036371523,124.64413054347723,10,True,False,"Ba,Fe,Nd,O",4,Cubic,225,Fm-3m,5.606979179788168,5.606979179788168,5.606979179788168,60.00000000000001,60.00000000000001,60.00000000000001
mp-22571,BaNdMn2O6,-8.157122697999998,-2.687230799336206,0.039481043833346004,0.0,False,6.579923882346553,123.01291797589256,10,False,False,"Ba,Mn,Nd,O",4,Tetragonal,123,P4/mmm,3.939823,3.939823,7.924964,90.0,90.0,90.0
mp-1521402,BaNdZr2O6,-8.822412154,-3.47538318775,0.169006809762503,0.0,False,6.2282337835119534,149.30783924349257,10,True,False,"Ba,Nd,O,Zr",4,Tetragonal,123,P4/mmm,4.21973675,4.21973675,8.38517043,90.0,90.0,90.0
mp-1521430,BaNdZr2O6,-8.848252151,-3.501223184749999,0.143166812762503,0.0,False,6.332662649511291,146.84567613770758,10,True,False,"Ba,Nd,O,Zr",4,Orthorhombic,65,Cmmm,4.2808038,5.857796406154193,5.857796406154193,88.58365258384248,90.0,90.0
mp-1147557,BaNiIO6,-5.850135618888899,-1.526703367222232,0.0,0.0,False,5.255755319780319,132.35683404945166,9,True,False,"Ba,I,Ni,O",4,Trigonal,149,P312,5.11635526488007,5.116354104643034,5.838407880000012,90.00000733781408,89.9999974811321,119.99999566503975
mp-1205352,BaPd(SeO3)2,-6.079082126499999,-1.701237552968749,0.0,1.6510999999999991,False,4.611080557246977,358.43638273384414,20,False,False,"Ba,O,Pd,Se",4,Monoclinic,15,C2/c,4.9273161418294436,4.9273161418294436,16.26155697571807,88.70161817167998,88.70161817167998,65.25916891801552
mp-2222270,BaPr(CoO3)2,-7.258119794999999,-2.191215208166666,0.081422782500029,0.0,False,6.795914497608514,120.24092180403446,10,True,False,"Ba,Co,O,Pr",4,Tetragonal,99,P4mm,3.9410089999999993,3.945857,7.732208,90.0,90.0,90.0
mp-22751,BaPr(CoO3)2,-7.252781745999999,-2.185877159166666,0.086760831500028,0.0,False,6.764097731223698,120.80650755855041,10,False,False,"Ba,Co,O,Pr",4,Tetragonal,123,P4/mmm,3.985651,3.985651,7.60487,90.0,90.0,90.0
mp-19274,BaPrMn2O6,-8.160046613999999,-2.687422312752873,0.029358112333346002,0.0,False,6.49946367305463,123.6838697510847,10,False,False,"Ba,Mn,O,Pr",4,Tetragonal,123,P4/mmm,3.953596,3.953596,7.912769,90.0,90.0,90.0
mp-1188886,BaSm(CoO3)2,-7.250226852499999,-2.191010797999999,0.116666435500009,0.0,False,7.010637128079973,237.5941030535464,20,False,False,"Ba,Co,O,Sm",4,Orthorhombic,47,Pmmm,3.967183,7.734996,7.742716,90.0,90.0,90.0
mp-1205695,BaSm(CoO3)2,-7.252505414,-2.193289359499999,0.11438787400000901,0.0,False,7.081703001129523,117.60490661740381,10,True,False,"Ba,Co,O,Sm",4,Tetragonal,123,P4/mmm,3.849978,3.849978,7.934306,90.0,90.0,90.0
mp-1205807,BaSr(CoO3)2,-6.76537172,-2.00877147,0.025014695666668002,0.0,False,5.598860846329193,130.14447386726485,10,True,False,"Ba,Co,O,Sr",4,Hexagonal,187,P-6m2,5.628142044941385,5.628142044941385,4.744222,90.0,90.0,120.00000052829125
mp-1227735,BaSr(FeO3)2,-7.20520542,-2.181284272,0.0053477416666640005,0.0,False,5.704780771249402,251.8605678369116,20,True,False,"Ba,Fe,O,Sr",4,Tetragonal,123,P4/mmm,3.986617035230372,3.9861850353672743,15.848867000000062,89.99999638534752,89.99999638534655,90.01524955090758
mp-1227741,BaSr(MoO3)2,-8.008758021,-2.509711093,0.04715631249999801,0.0,False,6.101648461222601,139.56282394479484,10,True,False,"Ba,Mo,O,Sr",4,Cubic,225,Fm-3m,5.822304508367971,5.822304508367971,5.822304508367971,60.00000000000001,60.00000000000001,60.00000000000001
mp-1227843,BaSr(PbO3)2,-6.1976235655,-2.125177245499999,0.007023128750002001,0.5665,False,7.605893941463241,321.08426766507307,20,True,False,"Ba,O,Pb,Sr",4,Orthorhombic,26,Pmc2_1,6.073284,6.138756,8.612219,90.0,90.0,90.0
mp-1227736,BaSr(SnO3)2,-6.715938556,-2.584107279,0.028306175750000002,0.6697000000000001,True,6.478907423128771,143.10811661696036,10,True,False,"Ba,O,Sn,Sr",4,Cubic,225,Fm-3m,5.871193871219209,5.871193871219209,5.871193871219209,60.00000000000001,60.00000000000001,60.00000000000001
mp-1227742,BaSr(SnO3)2,-6.720190809,-2.588359532,0.024053922749999002,0.7130999999999991,False,6.501420437407373,142.61256412903876,10,True,False,"Ba,O,Sn,Sr",4,Tetragonal,123,P4/mmm,4.146422,4.146422,8.294893,90.0,90.0,90.0
mp-1227809,BaSr2UO6,-8.1386416705,-3.5103409544999993,0.011261629500001001,2.2417,False,6.205314519080764,346.055558543128,20,True,False,"Ba,O,Sr,U",4,Monoclinic,7,Pc,6.318741,6.189811459650528,8.847917138442076,89.78031648120168,90.0,90.0
mp-1519537,BaSrCe2O6,-8.107839551,-3.590532670999999,0.015708766000004003,2.179699999999999,True,5.903579136071792,338.19322636983514,20,True,False,"Ba,Ce,O,Sr",4,Monoclinic,11,P2_1/m,6.168640420943911,6.249257348916188,8.77300215,90.0,90.0,90.13445369547117
mp-1519731,BaSrCe2O6,-8.014946609,-3.497639729,0.108601708000003,2.285599999999999,False,5.636123199638388,177.12090424902897,10,True,False,"Ba,Ce,O,Sr",4,Tetragonal,123,P4/mmm,4.45786164,4.45786164,8.91285109,90.0,90.0,90.0
mp-1519751,BaSrCe2O6,-8.069860223000001,-3.552553343,0.053688094000003,2.2035,False,5.799911153101671,172.11905686607372,10,True,False,"Ba,Ce,O,Sr",4,Orthorhombic,65,Cmmm,4.48140351,6.197622998590764,6.197622998590764,89.26843982194465,90.0,90.0
mp-1227645,BaSrHf2O6,-9.105487826,-3.784133113999999,0.015406673500001002,3.748199999999999,False,7.759416223160147,145.07770397755922,10,True,False,"Ba,Hf,O,Sr",4,Tetragonal,121,I-42m,5.904103245340312,5.904103245340312,5.904103245340312,120.2034049092256,120.2034049092256,89.64805194146805
mp-1227420,BaSrMn2O6,-7.644299767,-2.481979802586207,0.012634823083303002,0.789099999999999,False,5.587198294874329,256.08276493568735,20,True,False,"Ba,Mn,O,Sr",4,Hexagonal,194,P6_3/mmc,5.64598600001284,9.27622000000442,5.645967379101831,90.00010197082572,119.99988186118702,89.99998367543253
mp-1227495,BaSrPdF6,-5.548011659444445,-3.295300649444444,0.015895330555554,1.4644,False,4.663060083239259,317.1880181599658,18,True,False,"Ba,F,Pd,Sr",4,Orthorhombic,41,Aea2,9.106178415449863,9.106178415449863,6.06589,90.0,90.0,140.90602904948784
mp-1227336,BaSrTi2O6,-8.422420001,-3.513404691666667,0.008565442999982001,1.7175,False,5.446902010443873,127.02800592752547,10,True,False,"Ba,O,Sr,Ti",4,Tetragonal,123,P4/mmm,3.991018,3.991018,7.975026,90.0,90.0,90.0
mp-1521140,BaSrZr2O6,-8.662091153999999,-3.622634121999999,0.027815637749998002,3.123,False,5.537599316502054,150.95008463315153,10,True,False,"Ba,O,Sr,Zr",4,Orthorhombic,65,Cmmm,4.22790775,5.975243795466851,5.975243795466851,89.7732469684902,90.0,90.0
mp-1521172,BaSrZr2O6,-8.661697,-3.622239967999999,0.028209791749997003,3.1698,False,5.536746789071477,150.97332735901568,10,True,False,"Ba,O,Sr,Zr",4,Tetragonal,123,P4/mmm,4.22640983,4.22640983,8.45195179,90.0,90.0,90.0
mp-1520584,BaTb2DyO6,-8.0143310165,-3.464246642,0.14012211131250202,0.0,False,7.466802364334241,317.4273714625792,20,True,False,"Ba,Dy,O,Tb",4,Monoclinic,11,P2_1/m,5.957507759097745,6.172851056635535,8.63340536,90.0,90.0,88.84547774546374
mp-1520593,BaTb2DyO6,-7.7970568830000015,-3.2469725085,0.35739624481250104,0.0,False,7.376023252816031,160.6670265604371,10,True,False,"Ba,Dy,O,Tb",4,Orthorhombic,65,Cmmm,4.37219207,6.062060361703173,6.062060361703173,89.55687382521336,90.0,90.0
mp-1518649,BaTb2SmO6,-7.8495999130000005,-3.2894944778333333,0.279100947375015,0.0,False,7.182072456742412,162.19897343258614,10,True,False,"Ba,O,Sm,Tb",4,Orthorhombic,65,Cmmm,4.37284236,6.090386409916419,6.090386409916419,89.71386695235304,90.0,90.0
mp-1518764,BaTb2SmO6,-8.0320515005,-3.471946065333333,0.09664935987501601,0.0,False,7.250165052849528,321.3512440366365,20,True,False,"Ba,O,Sm,Tb",4,Orthorhombic,26,Pmc2_1,5.99216223,6.20063415,8.64888883,90.0,90.0,90.0
mp-558858,BaTbMn2O6,-8.1500569715,-2.693193453752873,0.067087446583336,0.0,False,6.883728859570141,242.25181733329958,20,False,False,"Ba,Mn,O,Tb",4,Orthorhombic,65,Cmmm,5.570739629474169,5.570739629474169,7.807528,90.0,90.0,91.0449247628728
mp-559528,BaTbMn2O6,-8.141794757,-2.6849312392528732,0.075349661083336,0.0,False,6.897359590163009,241.77307337127502,20,True,False,"Ba,Mn,O,Tb",4,Orthorhombic,51,Pmma,5.535964,5.5822140000000005,7.823628,90.0,90.0,90.0
mp-11659,BaTi(BO3)2,-8.509832616999999,-3.223730964166665,0.002753993562478,2.387699999999999,False,4.022373827685647,125.00872409967428,10,False,False,"B,Ba,O,Ti",4,Trigonal,148,R-3,6.325423615478492,6.325423615478492,6.325424418804244,47.29423992375617,47.29423992375617,47.29423390840836
mp-1048072,BaTi2TlO6,-7.601037809999999,-2.624118098000001,0.407368194812502,0.0,False,5.592852789071956,316.76110760334694,20,True,False,"Ba,O,Ti,Tl",4,Triclinic,1,P1,3.416294,3.4544382769030624,26.897414089428352,93.45127455971634,91.35127898229062,90.1001471339548
mp-1048100,BaTl(BiO3)2,-5.720885404500001,-1.545057233833335,0.25719740224999904,0.0,False,7.431867264113793,382.3720906940568,20,True,False,"Ba,Bi,O,Tl",4,Tetragonal,139,I4/mmm,4.006943678267639,4.009297063157828,23.96861809679588,94.78915995912764,94.7795362729751,89.91402532878406
mp-1046815,BaTl(CoO3)2,-5.9440292915,-1.119524638833334,0.487001767357142,0.0,False,5.897720630403854,312.849956147721,20,True,False,"Ba,Co,O,Tl",4,Tetragonal,119,I-4m2,23.4003770902863,23.4003770902863,23.4003770902863,171.01032737254954,171.01032737254954,12.726425970978935
mp-1046932,BaTl(NiO3)2,-5.513828895,-0.9599802503333341,0.469381995833332,0.0,False,5.965317379043498,309.03785458386614,20,True,False,"Ba,Ni,O,Tl",4,Monoclinic,5,C2,3.665259559974573,3.665259559974573,23.132040204426804,85.75404328701626,85.75404328701626,90.29157160798557
mp-1048032,BaTl(SbO3)2,-5.9553341535,-1.731712596833334,0.407478789166669,0.0,False,6.599747764477538,342.8020551481026,20,True,False,"Ba,O,Sb,Tl",4,Tetragonal,139,I4/mmm,3.8494392293623756,3.849539202238237,23.292772865269388,94.73888171425254,94.73914132948826,89.9855818400089
mp-1048083,BaTl(SnO3)2,-5.855785978,-1.656050298333334,0.47403257137500004,0.0,False,6.244408397193528,359.0650031021645,20,True,False,"Ba,O,Sn,Tl",4,Tetragonal,139,I4/mmm,23.83937549765824,23.83937549765824,23.83937549765824,170.63065910521496,170.63065910521496,13.265096799609314
mp-1046939,BaTl(WO3)2,-7.774415985500001,-1.7849686308333341,0.46350841316666,0.0,False,7.817270057993894,342.15936488018895,20,True,False,"Ba,O,Tl,W",4,Triclinic,1,P1,3.890571,3.8916507767076167,22.763022475355022,94.86016289351547,94.86240650353773,90.11454302739658
mp-1046784,BaTlV2O6,-7.248980309000001,-2.034377786333335,0.48536909725000604,0.0,False,5.698666396319217,314.4629688671402,20,True,False,"Ba,O,Tl,V",4,Triclinic,1,P1,3.387927,3.458363395521789,26.93867382702636,93.52485498660238,93.4443226300336,90.02740233228528
mp-18739,BaYMn2O6,-8.314498177,-2.670511871586207,0.08820219150000001,0.0,False,5.890955199131954,243.60320990463646,20,True,False,"Ba,Mn,O,Y",4,Monoclinic,13,P2/c,5.597423,5.551871,7.839953280539942,89.06392683152806,90.0,90.0
mp-555455,BaYMn2O6,-8.3237527385,-2.679766433086206,0.078947630000001,0.0,False,5.8957607828901235,243.40465102952868,20,False,False,"Ba,Mn,O,Y",4,Monoclinic,12,C2/m,5.566809516279949,5.566809516279949,7.856061112640164,89.62810576071216,89.62810576071216,88.9659679442065
mp-559348,BaZr(BO3)2,-8.685979321000001,-3.334656806833334,0.0,4.1173,True,4.207886207795363,273.21452338543696,20,False,False,"B,Ba,O,Zr",4,Trigonal,167,R-3c,11.950314831251351,11.950314831251351,11.950314809813547,25.24661981591747,25.24661981591747,25.246620688005343
mp-1521649,BaZr2SnO6,-8.434283933,-3.1631125245,0.126533628000002,2.6872,False,5.897367054160894,150.495507049178,10,True,False,"Ba,O,Sn,Zr",4,Orthorhombic,65,Cmmm,4.23561814,5.960851233861891,5.960851233861891,89.61447479380575,90.0,90.0
mp-1521703,BaZr2SnO6,-8.426395032,-3.155223623500001,0.134422529000001,3.010999999999999,False,5.874938043970644,151.07006038675013,10,True,False,"Ba,O,Sn,Zr",4,Tetragonal,123,P4/mmm,4.227889496682536,4.22779909,8.45162975331993,90.0,90.02101366529544,90.0
mp-1106073,BiH(SeO3)2,-5.736992583,-1.34051360959375,0.042604038000002,3.659,False,4.509255803167908,341.66699676240626,20,False,False,"Bi,H,O,Se",4,Monoclinic,9,Cc,4.622450012045668,4.622450012045668,16.45451004536337,89.87526836981142,89.87526836981142,103.63948624395923
mp-1206026,Ba2DyMoO6,-7.935553723,-3.036579568166666,0.0,0.0,False,6.7914966587256185,153.81428249410914,10,True,False,"Ba,Dy,Mo,O",4,Cubic,225,Fm-3m,6.014098737483447,6.014098737483447,6.014098737483447,60.00000000000001,60.00000000000001,60.00000000000001
